product_url,product_price,product_specs,product_desc,product_tag,product_pmode,product_name
http://www.amazon.in/Karbonn-KAR-A19-2BK2-KARBONN/dp/B00OS5264G,,,,,,KARBONN A19+ (PLUS)
http://www.amazon.in/Intex-Platinum-Grey-Black-Mobile-Phone/dp/B00MYVDOXI," 1,690.00, 1,690.00",,,,,Intex Platinum Cube (Grey-Black) Mobile Phone
http://www.amazon.in/HTC-Desire-600-Dual-White/dp/B00DRBOKS2," 21,000.00, 21,000.00",,,,,"HTC Desire 600 (Dual SIM, White)"
http://www.amazon.in/HTC-Desire-600-Dual-Black/dp/B00DRBOPIM," 28,234.00, 28,234.00",,,,,"HTC Desire 600 (Dual SIM, Black)"
http://www.amazon.in/Karbonn-A25-Plus-Black/dp/B00KFYDU1M," 9,850.00, 9,850.00",,,,,Karbonn A25 Plus (Black)
http://www.amazon.in/Celkon-C68-Gold-Black/dp/B00RXCVZYS,,,,,,Celkon C68 (Gold-Black)
http://www.amazon.in/Datawind-PocketSurfer3G5-Black/dp/B00ISNOI36," 5,499.00, 5,499.00",,,,,Datawind PocketSurfer3G5 (Black)
http://www.amazon.in/Gionee-P2S-blue/dp/B00LEMI85M," 5,925.00",,,,,Gionee P2S blue
http://www.amazon.in/Motorola-WX160-Grey-Graphite/dp/B00LL197LA,,,,,,Motorola WX160 (Graphite Grey)
http://www.amazon.in/Gionee-Gpad-G3-Black/dp/B00FMVIZZY," 9,750.00, 9,750.00",,,,,Gionee Gpad G3 (Black)
http://www.amazon.in/Celkon-A20-White/dp/B00HRUFOVQ,,,,,,Celkon A20 (White)
http://www.amazon.in/Gionee-E3-Elife-Blue/dp/B00GWC1QQM," 14,999.00, 14,999.00",,,,,Gionee Elife E3 (Blue)
http://www.amazon.in/Zen-Ultrafone-303-Quad-SmartPhone/dp/B00R5YD8SA," 3,559.00, 3,559.00",,,,,"Zen Ultrafone 303 Quad, 1.3GHZ Quad Core, 5.0MP SmartPhone, White+Gold Colour"
http://www.amazon.in/Salora-Mobile-KT24-Black-white/dp/B00QT9WMIO,,,,,,Salora Mobile KT24 (Black & white)
http://www.amazon.in/Sony-Xperia-U-ST25i-White-Yellow/dp/B00833V2L2," 13,640.00, 13,640.00",,,,,Sony Xperia U ST25i (White-Yellow)
http://www.amazon.in/Lima-201-Mobile-Phone-White/dp/B00SB8M9LG," 2,399.00, 2,399.00",,,,,Lima Gc 201 Mobile Phone (White)
http://www.amazon.in/LG-Optimus-Dual-E435-Black/dp/B00D13QFJ8," 5,965.00",,,,,LG Optimus L3 II Dual E435 (Black)
http://www.amazon.in/BABY-PANTHER-ANDI-4-5V-SILVER/dp/B00REH58TU," 7,939.00, 7,939.00",,,,,IBALL BABY PANTHER ANDI 4.5V(WHITE+SILVER)
http://www.amazon.in/XOLO-Xolo-A1000s-White/dp/B00MHKDS82," 6,489.00",,,,,Xolo A1000s - White
http://www.amazon.in/Celkon-C6-Star-White-Red/dp/B00RXCX3KC,,,,,,Celkon C6 Star (White-Red)
http://www.amazon.in/Samsung-Galaxy-II-GT-I9100-White/dp/B005FLITFW," 18,500.00, 18,500.00",,,,,Samsung Galaxy S II GT-I9100 (White)
http://www.amazon.in/Nokia-Plus-Green-Dual-SIM/dp/B00IXCZSPE," 5,549.00",,,,,"Nokia X Plus (Green, Dual SIM)"
http://www.amazon.in/Intex-Aqua-Curve-Mini-Black/dp/B00LQJQ23S,,,,,,Intex Aqua Curve Mini (Black)
http://www.amazon.in/Karbonn-A93-Black/dp/B00L7QTGDI," 8,900.00, 8,900.00",,,,,Karbonn A93 (Black)
http://www.amazon.in/Spice-Boss-Trendy-M-5032-Silver/dp/B0047C4MLU," 1,154.00",,,,,Spice Boss Trendy 5 M-5032 Grey+Silver
http://www.amazon.in/HTC-One-M8-Dual-Grey/dp/B00MXWO23Y," 49,000.00, 49,000.00",,,,,"HTC One M8 (Dual SIM, Grey)"
http://www.amazon.in/Panasonic-GD28-PANASONIC-SILVER/dp/B00MGT9400," 2,000.00, 2,000.00",,,,,PANASONIC GD28 SILVER
http://www.amazon.in/LG-G-PRO-2-D838-TITAN/dp/B00KNO7PFG," 34,640.00, 34,640.00",,,,,LG G PRO-2 D838 (TITAN)
http://www.amazon.in/Lava-Iris-354e-White/dp/B00L3XMIOE,,,,,,Lava Iris 354e (White)
http://www.amazon.in/Karbonn-Titanium-S6-KARBONN-TITANIUM/dp/B00MWLVH84," 6,500.00",,,,,KARBONN TITANIUM S6 (WHITE)
http://www.amazon.in/Karbonn-K103-Black-Red/dp/B00CFI2XEQ," 1,150.00, 1,150.00",,,,,Karbonn K103* (Black-Red)
http://www.amazon.in/Panasonic-GD31-Mini-Silver/dp/B00QWWXOAI," 2,690.00, 2,690.00",,,,,Panasonic GD31 Mini | Silver
http://www.amazon.in/Karbonn-karbonn-a19-White-Silver/dp/B00KMO2NOK," 9,800.00, 9,800.00",,,,,Karbonn A19 (White+Silver)
http://www.amazon.in/Lemon-B201/dp/B00Q6K9NDI," 999.00, 999.00",,,,,Lemon B201
http://www.amazon.in/LG-Optimus-E455-Dual-Black/dp/B00DEYXGHS," 9,974.00, 9,974.00",,,,,"LG Optimus L5 II E455 (Dual SIM, Black)"
http://www.amazon.in/HTC-Explorer-A310E-Metallic-White/dp/B00BEBS2RC," 12,000.00",,,,,HTC Explorer A310E (Metallic White)
http://www.amazon.in/T-Series-Mobiles-T10-T10_Purple/dp/B00S8328T2," 718.00, 718.00",,,,,T-Series Mobiles T10_Purple
http://www.amazon.in/Samsung-Rex-90-GT-S5292-White/dp/B00C6RGQZS,,,,,,Samsung Rex 90 GT-S5292 (White)
http://www.amazon.in/Nokia-Lumia-1020-Black/dp/B00ECAABBC," 39,900.00, 39,900.00",,,,,Nokia Lumia 1020 (Black)
http://www.amazon.in/LG-L80-Dual-D380-White/dp/B00L1XKO9M," 10,256.00",,,,,LG L80 Dual D380 (White)
http://www.amazon.in/Karbonn-A3-White-Black/dp/B00GD3W45W,,,,,,Karbonn A3+ (White-Black)
http://www.amazon.in/Panasonic-T11-White/dp/B00FOJC8TI,,,,,,Panasonic T11 (White)
http://www.amazon.in/Gionee-V4S-gionee-v4s/dp/B00NZYU7P6," 9,390.00",,,,,gionee v4s
http://www.amazon.in/Onida-OIA_G640_GRYSIR-G640-Mobile-Grey-Silver/dp/B00FOPLL22," 1,475.00, 1,475.00",,,,,Onida G640 Mobile (Grey-Silver)
http://www.amazon.in/MTech-White-Touch-Mobile-Phone/dp/B00IT15D9A,,,,,,MTech Jazz 32Gb White Touch Mobile Phone
http://www.amazon.in/Lenovo-S890-Ideaphone-White/dp/B00DW4QEYM," 15,500.00",,,,,Lenovo Ideaphone S890 (White)
http://www.amazon.in/Karbonn-ssmbkark75blk-A11-Black/dp/B00GQS32HS,,,,,,Karbonn A11+(Black)
http://www.amazon.in/IBALL-BABY-PANTHER-ANDI-4-5V/dp/B00RE6APDA," 6,950.00, 6,950.00",,,,,IBALL BABY PANTHER ANDI 4.5V(BLACK+BLUE)
http://www.amazon.in/Gionee-Elife-E7-16GB-Black/dp/B00L0ZG32I," 22,500.00, 22,500.00",,,,,Gionee Elife E7 16GB Black
http://www.amazon.in/Gionee-v4s-V4s-Black-White/dp/B00OIYJB2W," 9,410.00",,,,,Gionee V4s (Black/White)
http://www.amazon.in/Sony-Xperia-ZR-C5502-White/dp/B00DGTOUEY," 19,799.00",,,,,Sony Xperia ZR C5502 (White)
http://www.amazon.in/Apple-iPhone-5s-Space-Grey/dp/B00FXLCQMQ,,,,,,"Apple iPhone 5s (Space Grey, 64GB)"
http://www.amazon.in/Sony-SNY_XperiaM_YEW-Xperia-M-Yellow/dp/B00ES5XHAI," 10,199.00",,,,,Sony Xperia M (Yellow)
http://www.amazon.in/Karbonn-K409-Black/dp/B00H99P7G2,,,,,,Karbonn K409+ (Black)
http://www.amazon.in/T-Series-Mobiles-SG99-SG99_Blue/dp/B00S2OOJKS," 1,099.00, 1,099.00",,,,,T-Series Mobiles SG99_Blue
http://www.amazon.in/Forme-Triple-Simcell-Phone-Red/dp/B00LZT8B74,,,,,,Forme M600 Triple Simcell Phone (Red )
http://www.amazon.in/Spice-M-5025-Boss-Trio/dp/B00F88O6TK," 1,398.00, 1,398.00",,,,,Boss Trio M-5025
http://www.amazon.in/MTECH-ROCK-BLACK-ORANGE-MOBILE/dp/B00JXKUVB6," 947.00, 947.00",,,,,MTECH ROCK BLACK ORANGE 16GB DUAL SIM MOBILE
http://www.amazon.in/Karbonn-kAR-A192BL2-Black-Silver/dp/B00INS2LWQ," 11,000.00, 11,000.00",,,,,Karbonn A19 (Black+Silver)
http://www.amazon.in/Karbonn-A15-Silver/dp/B00GWBULZU,"
    
        
        
            ,
                  
        
      
",,,,,Karbonn A15+ (Silver)
http://www.amazon.in/Rage-Nano-Black-Blue/dp/B00KU4PPUG, 839.00,,,,,Rage Nano (Black-Blue)
http://www.amazon.in/Spice-Mi-507-Stellar-Black-Blue/dp/B00Q45WIXC,,,,,,Spice Stellar Mi-507 (Black-Blue)
http://www.amazon.in/Mtech-EXPANDABLE-Black-Mobile-Phone/dp/B00J2TYWA4," 1,347.00",,,,,Mtech M15I plus 16 Gb EXPANDABLE Black And Red Mobile Phone
http://www.amazon.in/Huawei-Y511-Ascend-Black/dp/B00H7QO2SQ," 7,280.35, 7,280.35",,,,,Huawei Ascend Y511 (Black)
http://www.amazon.in/Adcom-Kitkat-A40-3G-Black/dp/B00QUR2T56,,,,,,Adcom Kitkat A40 3G Black
http://www.amazon.in/Swingtel-HelloTab-Mini-SX3-White/dp/B00E1F0M9O,,,,,,Swingtel HelloTab Mini SX3 (White)
http://www.amazon.in/LG-G2-D802-White-16GB/dp/B00FJ1J740," 30,500.00, 30,500.00",,,,,"LG G2 D802 (White, 16GB)"
http://www.amazon.in/Sony-Xperia-U-ST25i-Black-White/dp/B0089WBTHY," 13,640.00, 13,640.00",,,,,Sony Xperia U ST25i (Black-White)
http://www.amazon.in/Karbonn-K57-Black/dp/B00H2CJQ8Q," 1,599.00, 1,599.00",,,,,Karbonn K57 (Black)
http://www.amazon.in/Lava-Iris-Pro-30-Grey/dp/B00I0SLNUA,,,,,,Lava Iris Pro 30 (Grey)
http://www.amazon.in/Karbonn-A35-Black-Silver/dp/B00G3YYC10," 5,680.00",,,,,Karbonn A35 (Black-Silver)
http://www.amazon.in/iBall-3-5kke-Glory-Mobile-Special/dp/B00I5GR2XE," 4,400.00, 4,400.00",,,,,iBall Andi 3.5kke Glory Mobile (Special Wine)
http://www.amazon.in/Motorola-WX395-Licorice/dp/B007LFZOL2,,,,,,Motorola WX395 (Licorice)
http://www.amazon.in/OPPO-Digital-R831-Oppo-Grey/dp/B00LTPB978," 8,929.00",,,,,Oppo Neo R831 (Grey)
http://www.amazon.in/Forme-L900-Dual-Phone-Red/dp/B00LZT8L7O,,,,,,Forme L900 Dual Sim Cell Phone (Red )
http://www.amazon.in/PHONEMAX-GLAM-5-White/dp/B00RWUTKWA,,,,,,PHONEMAX GLAM 5-White
http://www.amazon.in/Nokia-Lumia-610-Black/dp/B007RTEHCY," 12,147.00",,,,,Nokia Lumia 610 (Black)
http://www.amazon.in/Ball-Majestic-2-4-Black-Green/dp/B00RAFRLZA," 1,290.00",,,,,I Ball Majestic 2.4 D (Black & Green)
http://www.amazon.in/Karbonn-K2-Star-Black/dp/B00I5M9Q5K,,,,,,Karbonn K2 Star (Black)
http://www.amazon.in/Lava-Q800-Xolo-White/dp/B00CMQVSQ0," 10,899.00, 10,899.00",,,,,Xolo Q800 (White)
http://www.amazon.in/Sony-Xperia-Z1-Compact-White/dp/B00HT1WYGG," 34,345.00",,,,,Sony Xperia Z1 Compact (White)
http://www.amazon.in/T-Series-Mobiles-SG99-SG99_Grey/dp/B00S2OQXF2," 1,099.00, 1,099.00",,,,,T-Series Mobiles SG99_Grey
http://www.amazon.in/Sony-Xperia-ZR-C5502-Black/dp/B00DGTORWO," 19,799.00",,,,,Sony Xperia ZR C5502 (Black)
http://www.amazon.in/LG-G3-Silk-White-32GB/dp/B00KMUKYAY," 42,000.00, 42,000.00",,,,,"LG G3 (Silk White, 32GB)"
http://www.amazon.in/MTECH-L4-BLACK-16GB-EXPANDABLE/dp/B00NIPJ78U," 1,347.00",,,,,MTECH L4 BLACK 16GB EXPANDABLE
http://www.amazon.in/Adcom-Kitkat-A35-Plus-White/dp/B00QUR0S04," 2,400.00",,,,,Adcom Kitkat A35 Plus (3G) White
http://www.amazon.in/Karbonn-Kochadaiiyaan-The-Legend-Plus/dp/B00IMA25QM," 10,800.00, 10,800.00",,,,,Karbonn Kochadaiiyaan The Legend A6 Plus
http://www.amazon.in/XOLO-Q1000-Xolo-Black/dp/B00EF101GI," 8,999.00",,,,,Xolo Q1000 (Black)
http://www.amazon.in/MTECH-OPAL-SMART-BLUE-3G/dp/B00NUZQL14," 2,997.00",,,,,MTECH OPAL SMART BLUE 3G WIFI 4GB ROM 512 MB RAM DUAL CAMERA 3.2MP & 1.3 MP 1GHZ DUAL CORE PROCEESOR 3.5 INCH DISPLAY SMART PHONE
http://www.amazon.in/Karbonn-Titanium-S9-Lite-White/dp/B00L7TBT0I," 6,999.00",,,,,Karbonn Titanium S9 Lite (White)
http://www.amazon.in/Spice-Mi-361-Stellar-Grey/dp/B00MAB2OQ0," 3,190.00",,,,,Spice Stellar Mi-361 (Grey)
http://www.amazon.in/XOLO-Q1010-DUAL-SIM-WHITE/dp/B00JDAFJO0," 13,450.00, 13,450.00",,,,,XOLO Q1010 DUAL SIM (WHITE)
http://www.amazon.in/Samsung-Galaxy-Note-SM-N900-Black/dp/B00IVHN39E,,,,,,Samsung Galaxy Note 3 SM-N900(Jet Black)
http://www.amazon.in/XOLO-Q2000-Xolo-White/dp/B00HA0LNNQ," 11,699.00, 11,699.00",,,,,Xolo Q2000 (White)
http://www.amazon.in/OBI-Hornbill-S551-White/dp/B00S9LH3RA," 9,500.00, 9,500.00",,,,,OBI S551 (White)
http://www.amazon.in/XOLO-A600-Xolo-Yellow/dp/B00KA9HKV8," 11,600.00, 11,600.00",,,,,Xolo A600 (Yellow)
http://www.amazon.in/Panasonic-GD31/dp/B00LQO1YS6," 2,600.00, 2,600.00",,,,,Panasonic GD31
http://www.amazon.in/ZTE-BLADE-L2-Blade-SmartPhone/dp/B00P7VE0CG," 8,284.00, 8,284.00",,,,,ZTE Blade L2 SmartPhone
http://www.amazon.in/Lima-Ice-Mobile-Phone-White/dp/B00SB8M15K," 1,349.00, 1,349.00",,,,,Lima R5 Ice Mobile Phone (White)
http://www.amazon.in/Samsung-Galaxy-Mega-I9152-Black/dp/B00DFB7CY8," 22,500.00, 22,500.00",,,,,Samsung Galaxy Mega 5.8 I9152 (Black)
http://www.amazon.in/MTECH-L4-GREY-16GB-EXPANDABLE/dp/B00NIPIZLU," 1,347.00",,,,,MTECH L4 GREY 16GB EXPANDABLE
http://www.amazon.in/Spice-M-5409-SPICE/dp/B00S2K5CCG," 1,599.00, 1,599.00",,,,,SPICE M-5409
http://www.amazon.in/Lenovo-S820-White-8GB/dp/B00GU83OG8," 17,048.90, 17,048.90",,,,,"Lenovo S820 (White, 8GB)"
http://www.amazon.in/Karbonn-Smart-A5-i-Black/dp/B00HM1VAEA," 5,980.00, 5,980.00",,,,,"Karbonn Smart A5(i) ""Black"""
http://www.amazon.in/Karbonn-Smart-A92-White-Silver/dp/B00KFYDXRI,,,,,,Karbonn Smart A92 (White-Silver)
http://www.amazon.in/Karbonn-Duple-A1-Black/dp/B00H93MBP8," 6,000.00, 6,000.00",,,,,Karbonn Duple A1+ (Black)
http://www.amazon.in/Datawind-Pocket-Surfer5x/dp/B00MCBJ07O,,,,,,Datawind Pocket Surfer5x
http://www.amazon.in/Nokia-Asha-311-Dark-Grey/dp/B0098HR55O," 6,215.00",,,,,Nokia Asha 311 (Dark Grey)
http://www.amazon.in/Karbonn-K58-Black/dp/B00LUNJMWI," 1,250.00",,,,,Karbonn K58 (Black)
http://www.amazon.in/MTECH-L2-BLACK-MOBILE-WIRELESS/dp/B00LTQOHQW," 1,197.00",,,,,MTECH L2 :16 GB BLACK MOBILE WITH WIRELESS FM
http://www.amazon.in/MTECH-BLACK-CAMERA-PROCESSOR-DISPLAY/dp/B00OFRQLK2," 4,097.00",,,,,MTECH ACE-4 BLACK 3G WIFI 4GB ROM 512MB RAM DUAL CAMERA 3.2MP &1.3MP 1.2 GHZ DUAL CORE PROCESSOR 4 INCH DISPLAY SMART PHONE WITH FREE FLIP COVER
http://www.amazon.in/HTC-One-Mini-Silver/dp/B00FGTFXFM," 31,700.00, 31,700.00",,,,,HTC One Mini (Silver)
http://www.amazon.in/HTC-Desire-500-Glossy-Black/dp/B00FS3G0OY," 19,940.00, 19,940.00",,,,,"HTC Desire 500 (Dual SIM, Glossy Black)"
http://www.amazon.in/Celkon-Millennium-Glory-Q5-White/dp/B00NV75202," 6,275.00, 6,275.00",,,,,Celkon Millennium Glory Q5 (White)
http://www.amazon.in/Celkon-C340-Black-Orange/dp/B00RXCUNDW," 1,122.00",,,,,Celkon C340 (Black-Orange)
http://www.amazon.in/HTC-Desire-600c-Dual-Black/dp/B00FGT17LQ," 28,234.00, 28,234.00",,,,,"HTC Desire 600c (Dual SIM, Black)"
http://www.amazon.in/Nokia-Asha-305-Dark-Grey/dp/B008OR8B20," 4,752.00",,,,,Nokia Asha 305 (Dark Grey)
http://www.amazon.in/MTECH-SHARP-GOLDEN-MOBILE-INBUILT/dp/B00L7NOJWE," 1,847.00",,,,,MTECH SHARP :16 GB GOLDEN 3.5 INCH TOUCH MOBILE WITH INBUILT FB
http://www.amazon.in/Lava-Iris-3G-412-Grey/dp/B00LMXI3Y4,,,,,,Lava Iris 3G 412 (Grey)
http://www.amazon.in/OPPO-Digital-N1-White-16GB/dp/B00LTPAGUE," 32,990.00, 32,990.00",,,,,"OPPO N1 (White, 16GB)"
http://www.amazon.in/iBall-Stallion-Phone-Latest-Launch/dp/B00OBPN8RW," 7,449.00",,,,,"iBall Andi 5 Stallion Phone Quad Core 5"",1GB RAM,8MP CAM,IPS Disp. Latest Launch"
http://www.amazon.in/Gionee-S80-Grey/dp/B00EB7VDV8," 2,450.00, 2,450.00",,,,,Gionee S80 (Grey)
http://www.amazon.in/IDEA-SMARTPHONE-MAGNA-FULL-WHITE/dp/B00OJ18KGC," 5,100.00, 5,100.00",,,,,IDEA SMARTPHONE MAGNA FULL WHITE
http://www.amazon.in/Sony-ST26i-Xperia-J-White/dp/B00C96UH2O," 15,215.00, 15,215.00",,,,,Sony Xperia J (White)
http://www.amazon.in/Panasonic-P51-Black/dp/B00CWD9YW8,,,,,,Panasonic P51 (Black)
http://www.amazon.in/Karbonn-A3-white-black/dp/B00GTG5C70,,,,,,Karbonn A3 (white-black)
http://www.amazon.in/Sony-Xperia-Z3-Compact-Green/dp/B00NPWIBL0," 36,430.00",,,,,Sony Xperia Z3 Compact (Green)
http://www.amazon.in/Karbonn-Smart-A1-Super-White/dp/B00MGFLFWO," 3,390.00",,,,,Karbonn Smart A1+ Super (White)
http://www.amazon.in/Karbonn-K27-Black/dp/B00H2CJ9GA,,,,,,Karbonn K27+ (Black)
http://www.amazon.in/Karbonn-S1-Titanium-Black/dp/B00CZ8MI9G," 15,500.00, 15,500.00",,,,,Karbonn Titanium S1 (Black)
http://www.amazon.in/MAGICON-AYANE-QS4-Magicon-Ayane/dp/B00SRF6GPS,,,,,,Magicon Ayane QS4
http://www.amazon.in/MTECH-OPAL-3G-PRO-ANDROID/dp/B00KYNSAN2," 2,897.00",,,,,MTECH OPAL 3G PRO:32GB GREY 3G DUAL CAMERA ANDROID 3.5 INCH SMART PHONE
http://www.amazon.in/Gionee-S90-Black/dp/B00J95S0SQ," 2,430.00, 2,430.00",,,,,Gionee S90 (Black)
http://www.amazon.in/CHEERS-SMART-40-3G-Kitkat/dp/B00NGEQ5WO,,,,,,CHEERS SMART 40 3G (Kitkat)
http://www.amazon.in/Lemon-B659-Dabang/dp/B00Q6ER0TS," 1,499.00, 1,499.00",,,,,Lemon B659 Dabang
http://www.amazon.in/BALL-PRINCE-1-8-BLACK-ORANGE/dp/B00MX17I8Q," 1,150.00",,,,,I BALL PRINCE 1.8 G (BLACK+ORANGE)
http://www.amazon.in/Lava-Iris-250-Black/dp/B00NMHVFIE," 4,079.00, 4,079.00",,,,,Lava Iris 250 (Black)
http://www.amazon.in/Gionee-Ctrl-V5-Black/dp/B00L0XEQNS," 11,190.00",,,,,Gionee Ctrl V5 (Black)
http://www.amazon.in/Alcatel-Idea-Ultra-FULL-WHITE/dp/B00NONEOL6," 9,999.00, 9,999.00",,,,,Alcatel Idea Ultra II (FULL WHITE)
http://www.amazon.in/MTECH-PRIDE-RED-INBUILT-FACEBOOK/dp/B00K2SAT4C," 2,391.00, 2,391.00",,,,,MTECH PRIDE RED INBUILT FACEBOOK APP DUAL CAMERA 32 GB 4 INCH TOUCH PHONE
http://www.amazon.in/HTC-Explorer-A310E-Metallic-Black/dp/B005R35I52," 12,000.00, 12,000.00",,,,,HTC Explorer A310E (Metallic Black)
http://www.amazon.in/Intex-Aqua-Amaze-Android-SmartPhone/dp/B00PCDEZX8," 9,400.00, 9,400.00",,,,,New Intex Aqua Amaze Dual Sim Android SmartPhone
http://www.amazon.in/OPPO-Digital-Find-7-Black/dp/B00LTP9XP8," 37,990.00, 37,990.00",,,,,OPPO Find 7 (Black)
http://www.amazon.in/Nokia-Asha-502-Dual-Yellow/dp/B00HH3N5F0,,,,,,"Nokia Asha 502 (Dual SIM, Yellow)"
http://www.amazon.in/Nokia-Lumia-925-White/dp/B00D1T9SFU," 28,000.00, 28,000.00",,,,,Nokia Lumia 925 (White)
http://www.amazon.in/LG-Lite-D686-Dual-White/dp/B00G7JX2Y4," 17,490.00",,,,,"LG G Pro Lite D686 (Dual SIM, White)"
http://www.amazon.in/LG-G2-D802-Black-16GB/dp/B00FIP9M0Q," 30,290.00, 30,290.00",,,,,"LG G2 D802 (Black, 16GB)"
http://www.amazon.in/Nokia-108-Mobile-Phone-Cyan/dp/B00HTNKIZS,,,,,,Nokia 108 Mobile Phone (Cyan)
http://www.amazon.in/Maxx-AX409-4-Smart-Phone-Glossy/dp/B00RMMVSB4,,,,,,Maxx AX409-4 Inch Dual Core Smart Phone (Glossy White)
http://www.amazon.in/T-Series-Mobiles-TP106-TP106_Red/dp/B00S2PTMS6," 1,559.00, 1,559.00",,,,,T-Series Mobiles TP106_Red
http://www.amazon.in/HTC-Desire-700-White/dp/B00HUQPHQO," 22,500.00, 22,500.00",,,,,HTC Desire 700 - White
http://www.amazon.in/Micromax-Canvas-Elanza-A93-Grey/dp/B00JYWF39S,,,,,,Micromax Canvas Elanza A93 (Grey)
http://www.amazon.in/Karbonn-A99i-White/dp/B00L303ETA," 3,890.00",,,,,Karbonn A99i (White)
http://www.amazon.in/BQ-S620-IN-SILVER-COLOR/dp/B00KTCP2QQ," 1,313.00",,,,,BQ K620 Feature Phone
http://www.amazon.in/Lava-Iris-504Q-Plus-White/dp/B00KMSVXWY," 17,000.00, 17,000.00",,,,,Lava Iris 504Q Plus (White)
http://www.amazon.in/Samsung-Galaxy-Note3-Neo-Black/dp/B00JQC2RLI," 22,300.00",,,,,Samsung Galaxy Note3 Neo (Black)
http://www.amazon.in/Lava-3G-415-Black/dp/B00KD5FQ4W,,,,,,Lava 3G 415 (Black)
http://www.amazon.in/Videocon-A48-Black/dp/B00FWJHKUM," 6,439.00",,,,,Videocon A48 (Black)
http://www.amazon.in/XOLO-A1000s-Xolo-Black/dp/B00MR5BXD4," 6,589.00, 6,589.00",,,,,Xolo A1000s (Black)
http://www.amazon.in/T-Series-Mobiles-T09-T09_White/dp/B00S2NCSXE," 789.00, 789.00",,,,,T-Series Mobiles T09_White
http://www.amazon.in/Rage-Rose-Blue/dp/B00I3X2U2C,,,,,,Rage Rose (Blue)
http://www.amazon.in/Panasonic-T11-Black/dp/B00FALOJHY,,,,,,Panasonic T11 - Black
http://www.amazon.in/Apple-iPhone-5s-Gold-64GB/dp/B00FXLCT1Y," 54,299.00",,,,,"Apple iPhone 5s (Gold, 64GB)"
http://www.amazon.in/iBall-Splendour-2-4E-Feature-Phone/dp/B00TODLFL2," 1,500.00, 1,500.00",,,,,iBall Splendour 2.4E Feature Phone
http://www.amazon.in/Nokia-Asha-500-Dual-Yellow/dp/B00GAPOVEU," 3,777.00, 3,777.00",,,,,"Nokia Asha 500 (Dual SIM, Yellow)"
http://www.amazon.in/Rage-Nano-Black-Red/dp/B00KU4PRJK, 839.00,,,,,Rage Nano (Black-Red)
http://www.amazon.in/LG-STYLUS-Android-KitKat-Smart/dp/B00OETBC32," 16,890.00, 16,890.00",,,,,LG G3 STYLUS DUAL Sim Android KitKat Smart Phone D690 (TITAN BLACK)
http://www.amazon.in/Sony-Xperia-Z-C6602-Purple/dp/B00CSFFQ2C," 38,900.00, 38,900.00",,,,,Sony Xperia Z C6602 (Purple)
http://www.amazon.in/K63-Karbonn-Silver-Black/dp/B00IRCO7VG," 2,286.00",,,,,Karbonn K63+ (Silver-Black)
http://www.amazon.in/Karbonn-A52-Black-Silver/dp/B00IR5ITQC," 3,699.00, 3,699.00",,,,,Karbonn A52 (Black-Silver)
http://www.amazon.in/Gionee-P2S-Red/dp/B00LOKSTA8," 4,999.00",,,,,Gionee P2S Red
http://www.amazon.in/Huawei-Ascend-G6-White/dp/B00L28QIZ0," 12,889.00",,,,,Huawei Ascend G6 (White)
http://www.amazon.in/Nokia-Lumia-510-Black/dp/B009YCPDMU," 10,999.00, 10,999.00",,,,,Nokia Lumia 510 (Black)
http://www.amazon.in/Asus-Zenfone-16GB-Dandy-Red/dp/B00OCYKNZC," 16,200.00, 16,200.00",,,,,"Asus Zenfone 6(16GB,Dandy Red)"
http://www.amazon.in/Nokia-Asha-503-Dual-White/dp/B00GAPP9WI," 4,999.00",,,,,"Nokia Asha 503 (Dual SIM, White)"
http://www.amazon.in/Celkon-C76-Coffee/dp/B00GZLSWE4,,,,,,Celkon C76 (Coffee)
http://www.amazon.in/MTS-mblaze-4-5-BLAZE/dp/B00R3JFYN4," 9,999.00, 9,999.00",,,,,MTS BLAZE 4.5
http://www.amazon.in/MTECH-L2-EXPANDABLE-MOBILE-WIRELESS/dp/B00LTQOL4A," 1,190.00",,,,,MTECH L2 :16 GB EXPANDABLE BLACK GREY MOBILE WITH WIRELESS FM
http://www.amazon.in/Karbonn-A8-Star-White/dp/B00SWTKOPM,,,,,,Karbonn A8 Star (White)
http://www.amazon.in/Karbonn-s12-delite-S12-Delite/dp/B00ROU8RRW," 4,500.00, 4,500.00",,,,,Karbonn S12 Delite - Silver
http://www.amazon.in/Karbonn-A91-White/dp/B00I7LVP58," 8,500.00, 8,500.00",,,,,Karbonn A91 (White)
http://www.amazon.in/Nokia-108-Dual-SIM-Yellow/dp/B00FFRCORK," 1,900.00",,,,,"Nokia 108 (Dual SIM, Yellow)"
http://www.amazon.in/MTECH-A6-INFINITY-WHITE-3-5INCH/dp/B00MM6A4JM," 2,447.00",,,,,MTECH A6 INFINITY WHITE 32 GB DUAL CAMERA 3.5INCH DISPLAY SMART PHONE
http://www.amazon.in/LG-G2-Black-32GB/dp/B00FF161X4," 33,500.00, 33,500.00",,,,,"LG G2 (Black, 32GB)"
http://www.amazon.in/Karbonn-Smart-A52-White-Silver/dp/B00IR5IRIC," 3,699.00, 3,699.00",,,,,Karbonn Smart A52 (White-Silver)
http://www.amazon.in/Intex-Smart-Phone-Aqua-Style/dp/B00MQJ4ICO," 5,300.00, 5,300.00",,,,,Intex Smart Phone Aqua Style
http://www.amazon.in/Lemon-B191/dp/B00U28AMYO," 880.00, 880.00",,,,,Lemon B191
