product_url,product_price,product_specs,product_desc,product_pmode,product_name
http://www.flipkart.com/sansui-s241/p/itme2y3vmdwvzmkz?pid=MOBE2Y3VGWUDWZBY&ref=6ff1a875-169e-417e-8faa-4554f144b79f&srno=b_807,Rs. 999,,,,Sansui S241
http://www.flipkart.com/xolo-q1000-opus/p/itmdrdqrgwdcams3?pid=MOBDSPENNXTFUKGJ&ref=6ff1a875-169e-417e-8faa-4554f144b79f&srno=b_802,"Rs. 6,460",,,,XOLO Q1000 Opus
http://www.flipkart.com/iball-5q-cobalt-solus/p/itme4a47mpazjxkz?pid=MOBE4A47GZWNSEGN&ref=589c20b3-8ee2-4665-92e9-cf573285e0ac&srno=b_710,"Rs. 11,194",,,,iBall 5Q COBALT SOLUS
http://www.flipkart.com/micromax-x081/p/itme5kwzfgznzfh8?pid=MOBEFK5FMFDZTS8D&ref=6ff1a875-169e-417e-8faa-4554f144b79f&srno=b_800,"Rs. 1,150",,,,Micromax X081
http://www.flipkart.com/gionee-elife-e3/p/itme45wgjwgjjcsh?pid=MOBDWYXHNGNXHZRW&ref=6ff1a875-169e-417e-8faa-4554f144b79f&srno=b_801,"Rs. 11,299",,,,Gionee Elife E3
http://www.flipkart.com/iball-5q-cobalt-solus/p/itme4a47mpazjxkz?pid=MOBE4A47GZWNSEGN&primarySection=SELLER_TABLE&ref=589c20b3-8ee2-4665-92e9-cf573285e0ac&sellersSortedBy=PRICE&srno=b_710,"Rs. 11,194",,,,iBall 5Q COBALT SOLUS
http://www.flipkart.com/micromax-canvas-music-a88/p/itme3m7xzfwnksb4?pid=MOBDHJTMJZYMHZNG&ref=6ff1a875-169e-417e-8faa-4554f144b79f&srno=b_799,"Rs. 8,499",,,,Micromax Canvas Music A88
http://www.flipkart.com/sony-xperia-m/p/itme5hwtyk4dhd5v?pid=MOBDN9RGPKPZVVSG&primarySection=SELLER_TABLE&ref=589c20b3-8ee2-4665-92e9-cf573285e0ac&sellersSortedBy=PRICE&srno=b_709,"Rs. 9,490",,,,Sony Xperia M
http://www.flipkart.com/sony-xperia-m/p/itme5hwtyk4dhd5v?pid=MOBDN9RGPKPZVVSG&ref=589c20b3-8ee2-4665-92e9-cf573285e0ac&srno=b_709,"Rs. 9,490",,,,Sony Xperia M
http://www.flipkart.com/swipe-konnect-4e/p/itmefkazkhncugrh?pid=MOBEFKAZQFHHCBBU&ref=589c20b3-8ee2-4665-92e9-cf573285e0ac&srno=b_708,"Rs. 2,849",,,,Swipe KONNECT 4E
