product_url,product_price,product_specs,product_desc,product_tag,product_pmode,product_name
http://www.flipkart.com/panasonic-t41/p/itme5kwfrxmfnrtp?pid=MOBDYJXDY5GTEMW3&ref=0c63dd27-6e8a-49e5-ab32-b2bc7fe48e62&srno=b_897,"Rs. 5,839",,,(Pearl White),,Panasonic T41
http://www.flipkart.com/sansui-s283/p/itme2y3wrb5xnwzn?pid=MOBE2Y3WWJGKVZCG&primarySection=SELLER_TABLE&ref=0c63dd27-6e8a-49e5-ab32-b2bc7fe48e62&sellersSortedBy=PRICE&srno=b_899,"Rs. 1,174",,,(Black),,Sansui S283
http://www.flipkart.com/adcom-a-note-quad-core-1gb-ram/p/itme4r5q2hbnzheg?pid=MOBE4R5QZDHYFSH9&ref=0c63dd27-6e8a-49e5-ab32-b2bc7fe48e62&srno=b_895,"Rs. 6,999",,,(Silver),,Adcom A-Note Quad Core With 1GB Ram
http://www.flipkart.com/xolo-q610s/p/itme3gdqdhuhhgaf?pid=MOBEY8SPJJMNXDBY&ref=0c63dd27-6e8a-49e5-ab32-b2bc7fe48e62&srno=b_896,"Rs. 6,490",,,(White),,XOLO Q610S
http://www.flipkart.com/karbonn-a19-plus/p/itme5hwrhechmvsw?pid=MOBEFH9KUR9BHPAM&ref=0c63dd27-6e8a-49e5-ab32-b2bc7fe48e62&srno=b_893,"Rs. 6,599",,,(White),,Karbonn A19 Plus
http://www.flipkart.com/vox-kick-k7/p/itme45xhzfg9pzgn?pid=MOBEFQ4R9MHVZFPK&ref=0c63dd27-6e8a-49e5-ab32-b2bc7fe48e62&srno=b_892,"Rs. 3,699",,,(Black),,Vox KICK K7
http://www.flipkart.com/sansui-kite/p/itme535keacmd8wn?pid=MOBE535KZQY6H4WX&ref=0c63dd27-6e8a-49e5-ab32-b2bc7fe48e62&srno=b_891,"Rs. 1,290",,,(Black),,Sansui Kite
http://www.flipkart.com/blackberry-z10/p/itme5hvjz9ykx6tp?pid=MOBDK8YE4YVRYRBA&ref=0c63dd27-6e8a-49e5-ab32-b2bc7fe48e62&srno=b_894,"Rs. 20,900",,,(Pure White),,BlackBerry Z10
http://www.flipkart.com/cheers-c21/p/itme53cgb9uzqy9a?pid=MOBE53CGZGH8DHQU&ref=0c63dd27-6e8a-49e5-ab32-b2bc7fe48e62&srno=b_890,"Rs. 1,999",,,(White),,Cheers C21
http://www.flipkart.com/adcom-x14-chatty/p/itme45vyxjrrwpja?pid=MOBDZ74XAG9UTARF&ref=0c63dd27-6e8a-49e5-ab32-b2bc7fe48e62&srno=b_889,"Rs. 1,145",,,(Black),,Adcom X14 Chatty
http://www.flipkart.com/lg-g3-beat-d722k/p/itme45x4gzy582hq?pid=MOBEY8H3QCS4AXKW&primarySection=SELLER_TABLE&ref=0c63dd27-6e8a-49e5-ab32-b2bc7fe48e62&sellersSortedBy=PRICE&srno=b_888,"Rs. 15,799",,,"(Black, Gold)",,LG G3 Beat D722K
http://www.flipkart.com/samsung-360/p/itme43kyyjbzgbyn?pid=MOBE4FJDWUSRA4FC&primarySection=SELLER_TABLE&ref=0c63dd27-6e8a-49e5-ab32-b2bc7fe48e62&sellersSortedBy=PRICE&srno=b_887,"Rs. 3,400",,,(White),,Samsung 360
http://www.flipkart.com/samsung-360/p/itme43kyyjbzgbyn?pid=MOBE4FJDWUSRA4FC&ref=0c63dd27-6e8a-49e5-ab32-b2bc7fe48e62&srno=b_887,"Rs. 3,400",,,(White),,Samsung 360
http://www.flipkart.com/lava-iris-alfa/p/itme4xhjernfbnvw?pid=MOBE4RUDSJDNZ73H&ref=0c63dd27-6e8a-49e5-ab32-b2bc7fe48e62&srno=b_886,"Rs. 6,349",,,(White),,Lava Iris Alfa
http://www.flipkart.com/lg-g3-beat-d722k/p/itme45x4gzy582hq?pid=MOBEY8H3QCS4AXKW&ref=0c63dd27-6e8a-49e5-ab32-b2bc7fe48e62&srno=b_888,"Rs. 15,799",,,"(Black, Gold)",,LG G3 Beat D722K
http://www.flipkart.com/micromax-bolt-a069/p/itme5mwhhmtt7czv?pid=MOBDYHNY6XB4V7BR&primarySection=SELLER_TABLE&ref=0c63dd27-6e8a-49e5-ab32-b2bc7fe48e62&sellersSortedBy=PRICE&srno=b_885,"Rs. 5,486",,,(Yellow),,Micromax Bolt A069
http://www.flipkart.com/micromax-bolt-a069/p/itme5mwhhmtt7czv?pid=MOBDYHNY6XB4V7BR&ref=0c63dd27-6e8a-49e5-ab32-b2bc7fe48e62&srno=b_885,"Rs. 5,486",,,(Yellow),,Micromax Bolt A069
http://www.flipkart.com/videocon-v1572/p/itme55fj59hzuadz?pid=MOBE55FJRSMDMYQE&ref=0c63dd27-6e8a-49e5-ab32-b2bc7fe48e62&srno=b_884,"Rs. 1,239",,,(Black),,Videocon V1572
http://www.flipkart.com/karbonn-titanium-s5-ultra/p/itme5hvzekmjznn8?pid=MOBEFCUNNMYPEEFK&primarySection=SELLER_TABLE&ref=7381239b-f463-4c27-9f52-b6b4941ae13a&sellersSortedBy=PRICE&srno=b_837,"Rs. 6,590",,,(White),,Karbonn Titanium S5 Ultra
http://www.flipkart.com/karbonn-titanium-s5-ultra/p/itme5hvzekmjznn8?pid=MOBEFCUNNMYPEEFK&ref=7381239b-f463-4c27-9f52-b6b4941ae13a&srno=b_837,"Rs. 6,590",,,(White),,Karbonn Titanium S5 Ultra
http://www.flipkart.com/lava-l-661-cdma/p/itme4zqjwgarcp7w?pid=MOBE4ZQJYGCU7FJ9&ref=7381239b-f463-4c27-9f52-b6b4941ae13a&srno=b_836,"Rs. 1,248",,,(Black),,Lava L 661 CDMA
http://www.flipkart.com/micromax-x2050/p/itmefmjc5u8thy6y?pid=MOBEFMJCDYHUQHYY&ref=7381239b-f463-4c27-9f52-b6b4941ae13a&srno=b_835,Rs. 999,,,(White),,Micromax x2050
http://www.flipkart.com/forme-discovery-p9-plus/p/itme45wddx35zpzk?pid=MOBDYFVJ2YFZZYGS&ref=7381239b-f463-4c27-9f52-b6b4941ae13a&srno=b_834,"Rs. 2,294",,,(Blue),,Forme Discovery P9 plus
http://www.flipkart.com/vox-kick-k4-android-kitkat-smart-phone/p/itme2gz4gpfhqsr9?pid=MOBE2GZ4EDHTDFEV&ref=7381239b-f463-4c27-9f52-b6b4941ae13a&srno=b_833,"Rs. 2,499",,,(Black),,Vox Kick K4 Android Kitkat Smart Phone
http://www.flipkart.com/mtech-g7/p/itme3zdephzabkzj?pid=MOBE3ZDEXHUHQFJD&ref=7381239b-f463-4c27-9f52-b6b4941ae13a&srno=b_832,Rs. 791,,,(Blue),,Mtech G7
http://www.flipkart.com/mtech-g7/p/itme3zdephzabkzj?pid=MOBE3ZDEXHUHQFJD&primarySection=SELLER_TABLE&ref=7381239b-f463-4c27-9f52-b6b4941ae13a&sellersSortedBy=PRICE&srno=b_832,Rs. 791,,,(Blue),,Mtech G7
http://www.flipkart.com/micromax-a091-c-engage/p/itmdwmw5kzfyg4gq?pid=MOBDWMVSNDVGCDQU&ref=7381239b-f463-4c27-9f52-b6b4941ae13a&srno=b_831,"Rs. 5,149",,,(Grey),,Micromax A091 C Engage
http://www.flipkart.com/micromax-a091-c-engage/p/itmdwmw5kzfyg4gq?pid=MOBDWMVSNDVGCDQU&primarySection=SELLER_TABLE&ref=7381239b-f463-4c27-9f52-b6b4941ae13a&sellersSortedBy=PRICE&srno=b_831,"Rs. 5,149",,,(Grey),,Micromax A091 C Engage
http://www.flipkart.com/lava-arc-one/p/itme3m7xxfwgagjw?pid=MOBEF878UPQ65FMT&primarySection=SELLER_TABLE&ref=7381239b-f463-4c27-9f52-b6b4941ae13a&sellersSortedBy=PRICE&srno=b_828,"Rs. 1,375",,,(Black),,Lava ARC One
http://www.flipkart.com/sony-xperia-z3/p/itmefjdccyhuxx4y?pid=MOBEY7FJCHMXFGUP&ref=7381239b-f463-4c27-9f52-b6b4941ae13a&srno=b_830,"Rs. 38,690",,,(Black),,Sony Xperia Z3
http://www.flipkart.com/sony-xperia-z3/p/itmefjdccyhuxx4y?pid=MOBEY7FJCHMXFGUP&primarySection=SELLER_TABLE&ref=7381239b-f463-4c27-9f52-b6b4941ae13a&sellersSortedBy=PRICE&srno=b_830,"Rs. 38,690",,,(Black),,Sony Xperia Z3
http://www.flipkart.com/micromax-canvas-blaze-mt500/p/itmdzjbfuwywcqjw?pid=MOBDZJBFMHH8DWFY&ref=7381239b-f463-4c27-9f52-b6b4941ae13a&srno=b_829,"Rs. 6,899",,,(White),,Micromax Canvas Blaze MT500
http://www.flipkart.com/lava-arc-one/p/itme3m7xxfwgagjw?pid=MOBEF878UPQ65FMT&ref=7381239b-f463-4c27-9f52-b6b4941ae13a&srno=b_828,"Rs. 1,375",,,(Black),,Lava ARC One
http://www.flipkart.com/karbonn-k-phone-1/p/itme3m7wyfnrvamz?pid=MOBDKNKYTDNNGNFH&ref=7381239b-f463-4c27-9f52-b6b4941ae13a&srno=b_827,"Rs. 1,440",,,(Black Brown),,Karbonn K-Phone 1
http://www.flipkart.com/sony-xperia-z1/p/itme5hwgecrp7ccj?pid=MOBDZKH6SQBQEZH7&ref=7381239b-f463-4c27-9f52-b6b4941ae13a&srno=b_826,"Rs. 25,999",,,(Purple),,Sony Xperia Z1
http://www.flipkart.com/xolo-q510s/p/itme5kwe9vay9hmg?pid=MOBDZM5TRVAE2H5J&ref=7381239b-f463-4c27-9f52-b6b4941ae13a&srno=b_825,"Rs. 5,100",,,(Black),,XOLO Q510s
http://www.flipkart.com/sony-xperia-z1/p/itme5hwgecrp7ccj?pid=MOBDZKH6SQBQEZH7&primarySection=SELLER_TABLE&ref=7381239b-f463-4c27-9f52-b6b4941ae13a&sellersSortedBy=PRICE&srno=b_826,"Rs. 25,999",,,(Purple),,Sony Xperia Z1
http://www.flipkart.com/zte-reliance-d286/p/itme45xrnhagqqhy?pid=MOBDYKRR9AGM9CQZ&primarySection=SELLER_TABLE&ref=7381239b-f463-4c27-9f52-b6b4941ae13a&sellersSortedBy=PRICE&srno=b_823,"Rs. 1,839",,,(White),,ZTE Reliance D286
http://www.flipkart.com/gionee-elife-e3/p/itme45wgjwgjjcsh?pid=MOBDWYXHNGNXHZRW&ref=7381239b-f463-4c27-9f52-b6b4941ae13a&srno=b_824,"Rs. 11,299",,,(Black),,Gionee Elife E3
http://www.flipkart.com/samsung-galaxy-core-i8262/p/itme5hwmbj3qfzzs?pid=MOBDHKWZ7AE7UMGH&primarySection=SELLER_TABLE&ref=7381239b-f463-4c27-9f52-b6b4941ae13a&sellersSortedBy=PRICE&srno=b_822,"Rs. 13,184",,,(Chic White),,Samsung Galaxy Core I8262
http://www.flipkart.com/samsung-galaxy-core-i8262/p/itme5hwmbj3qfzzs?pid=MOBDHKWZ7AE7UMGH&ref=7381239b-f463-4c27-9f52-b6b4941ae13a&srno=b_822,"Rs. 13,184",,,(Chic White),,Samsung Galaxy Core I8262
http://www.flipkart.com/zte-reliance-d286/p/itme45xrnhagqqhy?pid=MOBDYKRR9AGM9CQZ&ref=7381239b-f463-4c27-9f52-b6b4941ae13a&srno=b_823,"Rs. 1,839",,,(White),,ZTE Reliance D286
http://www.flipkart.com/videocon-a54/p/itme3gdfxbqgdcmz?pid=MOBEFRBPEPZFMXFQ&ref=7381239b-f463-4c27-9f52-b6b4941ae13a&srno=b_820,"Rs. 8,000",,,(Dark Grey),,Videocon A54
http://www.flipkart.com/blackberry-classic/p/itme3vtbctbuyegz?pid=MOBE3VTAZND3J2GW&ref=7381239b-f463-4c27-9f52-b6b4941ae13a&srno=b_821,"Rs. 29,598",,,(Black),,BlackBerry Classic
http://www.flipkart.com/micromax-canvas-2-colors-a120-4-gb-rom/p/itme5mwhdbbbkuyg?pid=MOBDVN5YYS4YRT5G&ref=7381239b-f463-4c27-9f52-b6b4941ae13a&srno=b_819,"Rs. 8,190",,,(White),,Micromax Canvas 2 Colors A120 with 4 GB ROM
http://www.flipkart.com/forme-f510/p/itme473rvvurfqnn?pid=MOBE473RMGHHCMFT&ref=933e315f-1fcb-4618-9999-8e2454233ddb&srno=b_859,Rs. 835,,,(Black),,Forme F510
http://www.flipkart.com/micromax-canvas-2-colors-a120-4-gb-rom/p/itme5mwhdbbbkuyg?pid=MOBDVN5YYS4YRT5G&primarySection=SELLER_TABLE&ref=7381239b-f463-4c27-9f52-b6b4941ae13a&sellersSortedBy=PRICE&srno=b_819,"Rs. 8,190",,,(White),,Micromax Canvas 2 Colors A120 with 4 GB ROM
http://www.flipkart.com/micromax-canvas-elanza-a93/p/itme5hwjnfzhdzww?pid=MOBDTHG6ECNAFGQA&ref=933e315f-1fcb-4618-9999-8e2454233ddb&srno=b_860,"Rs. 6,300",,,(Black Silver),,Micromax Canvas Elanza A93
http://www.flipkart.com/forme-surprise-s11/p/itme45wdsupk38zk?pid=MOBDUDMTHGN3BENN&ref=933e315f-1fcb-4618-9999-8e2454233ddb&srno=b_856,Rs. 895,,,(Tarnish & Red),,Forme Surprise S11
http://www.flipkart.com/videocon-style-mini/p/itme44krgagrdvcg?pid=MOBE44KRXZ7B8RMD&ref=933e315f-1fcb-4618-9999-8e2454233ddb&srno=b_857,"Rs. 1,075",,,(Black),,Videocon Style Mini
http://www.flipkart.com/nokia-lumia-930/p/itme5hwzzhytecgz?pid=MOBDXZ9WM2KUTWEK&ref=933e315f-1fcb-4618-9999-8e2454233ddb&srno=b_858,"Rs. 33,498",,,(White),,Nokia Lumia 930
http://www.flipkart.com/nokia-lumia-930/p/itme5hwzzhytecgz?pid=MOBDXZ9WM2KUTWEK&primarySection=SELLER_TABLE&ref=933e315f-1fcb-4618-9999-8e2454233ddb&sellersSortedBy=PRICE&srno=b_858,"Rs. 33,498",,,(White),,Nokia Lumia 930
http://www.flipkart.com/lava-iris-alfa/p/itme4xhjernfbnvw?pid=MOBE4RUDZADGNQCN&ref=933e315f-1fcb-4618-9999-8e2454233ddb&srno=b_855,"Rs. 6,349",,,(Black),,Lava Iris Alfa
http://www.flipkart.com/intex-aqua-y2-pro/p/itme3g9mhwcxzvpg?pid=MOBEFKH4ZGX6THBA&ref=933e315f-1fcb-4618-9999-8e2454233ddb&srno=b_854,"Rs. 4,199",,,(Black),,Intex Aqua Y2 Pro
http://www.flipkart.com/karbonn-k39/p/itme3m7xhfsyz9um?pid=MOBDVPJ6KAGWUWHY&ref=933e315f-1fcb-4618-9999-8e2454233ddb&srno=b_852,"Rs. 1,129",,,(Black & Grey),,Karbonn K39
http://www.flipkart.com/sansui-r3/p/itme5ayhxqdabvjh?pid=MOBE5AYHWHC6Y2WX&ref=933e315f-1fcb-4618-9999-8e2454233ddb&srno=b_853,Rs. 850,,,(Voilet & Black),,Sansui R3
http://www.flipkart.com/micromax-a066/p/itme49aezhhzfhq8?pid=MOBE49AEZMHN35SK&ref=933e315f-1fcb-4618-9999-8e2454233ddb&srno=b_851,"Rs. 3,219",,,(White),,Micromax A066
http://www.flipkart.com/htc-one-802d/p/itme5hwqexrdgnkz?pid=MOBDNGWFFUHN6XTX&ref=933e315f-1fcb-4618-9999-8e2454233ddb&srno=b_850,"Rs. 32,499",,,"(Silver, with Dual Sim)",,HTC One 802d
http://www.flipkart.com/lava-iris-alfa/p/itme4xhjernfbnvw?pid=MOBE4RUDZADGNQCN&primarySection=SELLER_TABLE&ref=933e315f-1fcb-4618-9999-8e2454233ddb&sellersSortedBy=PRICE&srno=b_855,"Rs. 6,349",,,(Black),,Lava Iris Alfa
http://www.flipkart.com/karbonn-k140/p/itme58sb7ysqafhx?pid=MOBE58SBFZBXFPJJ&ref=933e315f-1fcb-4618-9999-8e2454233ddb&srno=b_849,"Rs. 1,149",,,(White Black),,Karbonn K140
http://www.flipkart.com/gionee-elife-s5-5/p/itme5hvh5mzzghzm?pid=MOBDWBJUSDYTK6G8&ref=933e315f-1fcb-4618-9999-8e2454233ddb&srno=b_848,"Rs. 19,700",,,(Black),,Gionee Elife S5.5
http://www.flipkart.com/karbonn-spy-k595/p/itme3m7w6bqgfunp?pid=MOBD9UGZRHHJS9A9&primarySection=SELLER_TABLE&ref=933e315f-1fcb-4618-9999-8e2454233ddb&sellersSortedBy=PRICE&srno=b_846,"Rs. 1,435",,,(Black),,Karbonn SPY K595
http://www.flipkart.com/panasonic-eluga-a/p/itme45xfjyghqvb7?pid=MOBDZJYD6VZDE3BG&ref=933e315f-1fcb-4618-9999-8e2454233ddb&srno=b_847,"Rs. 7,120",,,(White),,Panasonic Eluga A
http://www.flipkart.com/spice-stellar-439/p/itme3h7x3z53bquk?pid=MOBDZM5BYWZCBSDG&ref=933e315f-1fcb-4618-9999-8e2454233ddb&srno=b_845,"Rs. 3,849",,,(White),,Spice Stellar 439
http://www.flipkart.com/karbonn-spy-k595/p/itme3m7w6bqgfunp?pid=MOBD9UGZRHHJS9A9&ref=933e315f-1fcb-4618-9999-8e2454233ddb&srno=b_846,"Rs. 1,435",,,(Black),,Karbonn SPY K595
http://www.flipkart.com/gionee-elife-s5-5/p/itme5hvh5mzzghzm?pid=MOBDWBJUSDYTK6G8&primarySection=SELLER_TABLE&ref=933e315f-1fcb-4618-9999-8e2454233ddb&sellersSortedBy=PRICE&srno=b_848,"Rs. 19,700",,,(Black),,Gionee Elife S5.5
http://www.flipkart.com/k-bar-phone-555/p/itme45t5duadbgqm?pid=MOBEFMMWRDXG49ZQ&ref=933e315f-1fcb-4618-9999-8e2454233ddb&srno=b_843,"Rs. 1,190",,,(Black),,A & K Bar Phone A 555
http://www.flipkart.com/gionee-p2/p/itme5kwebxnpfjsa?pid=MOBDQJZ88EGSQZ3H&ref=933e315f-1fcb-4618-9999-8e2454233ddb&srno=b_844,"Rs. 4,949",,,(White),,Gionee P2
http://www.flipkart.com/gionee-p2/p/itme5kwebxnpfjsa?pid=MOBDQJZ88EGSQZ3H&primarySection=SELLER_TABLE&ref=933e315f-1fcb-4618-9999-8e2454233ddb&sellersSortedBy=PRICE&srno=b_844,"Rs. 4,949",,,(White),,Gionee P2
http://www.flipkart.com/karbonn-titanium-s1-plus/p/itme5hwuhmahtkbx?pid=MOBDVNXZNHWQQEZD&ref=933e315f-1fcb-4618-9999-8e2454233ddb&srno=b_842,"Rs. 4,290",,,(White),,Karbonn Titanium S1 Plus
http://www.flipkart.com/karbonn-titanium-s1-plus/p/itme5hwuhmahtkbx?pid=MOBDVNXZNHWQQEZD&primarySection=SELLER_TABLE&ref=933e315f-1fcb-4618-9999-8e2454233ddb&sellersSortedBy=PRICE&srno=b_842,"Rs. 4,290",,,(White),,Karbonn Titanium S1 Plus
http://www.flipkart.com/sansui-s241/p/itme2y3vmdwvzmkz?pid=MOBE2Y3VGWUDWZBY&primarySection=SELLER_TABLE&ref=f0e3daa0-7b3b-4e10-bbc9-439248586317&sellersSortedBy=PRICE&srno=b_816,Rs. 999,,,(Black),,Sansui S241
http://www.flipkart.com/samsung-galaxy-e7/p/itme4xhkxyjp8y4f?pid=MOBE3UN6WVPRFCZM&ref=933e315f-1fcb-4618-9999-8e2454233ddb&srno=b_841,"Rs. 20,151",,,(Blue),,Samsung Galaxy E7
http://www.flipkart.com/k-1111/p/itme3vvksehjpz46?pid=MOBE3VVKGZ5BXNAY&ref=f0e3daa0-7b3b-4e10-bbc9-439248586317&srno=b_817,"Rs. 1,999",,,(Black),,A & K 1111
http://www.flipkart.com/nokia-asha-502/p/itme5hwfdwz9jeym?pid=MOBDRJ2HNH7HEJF4&primarySection=SELLER_TABLE&ref=f0e3daa0-7b3b-4e10-bbc9-439248586317&sellersSortedBy=PRICE&srno=b_815,"Rs. 4,699",,,(Black),,Nokia Asha 502
http://www.flipkart.com/sansui-s241/p/itme2y3vmdwvzmkz?pid=MOBE2Y3VGWUDWZBY&ref=f0e3daa0-7b3b-4e10-bbc9-439248586317&srno=b_816,Rs. 999,,,(Black),,Sansui S241
http://www.flipkart.com/nokia-asha-502/p/itme5hwfdwz9jeym?pid=MOBDRJ2HNH7HEJF4&ref=f0e3daa0-7b3b-4e10-bbc9-439248586317&srno=b_815,"Rs. 4,699",,,(Black),,Nokia Asha 502
http://www.flipkart.com/nokia-x/p/itme5hwpebpctqqg?pid=MOBDU4HESFMX6Z5K&ref=f0e3daa0-7b3b-4e10-bbc9-439248586317&srno=b_814,"Rs. 5,499",,,(Bright Green),,Nokia X
http://www.flipkart.com/nokia-x/p/itme5hwpebpctqqg?pid=MOBDU4HESFMX6Z5K&primarySection=SELLER_TABLE&ref=f0e3daa0-7b3b-4e10-bbc9-439248586317&sellersSortedBy=PRICE&srno=b_814,"Rs. 5,499",,,(Bright Green),,Nokia X
http://www.flipkart.com/micromax-bolt-a71/p/itme5hvxw5xwexey?pid=MOBDSHT8BMBEZCTY&ref=f0e3daa0-7b3b-4e10-bbc9-439248586317&srno=b_811,"Rs. 5,329",,,(White),,Micromax Bolt A71
http://www.flipkart.com/lava-spark-candy/p/itme2rjjwzckazym?pid=MOBE2RJJDJ4NCBR8&ref=f0e3daa0-7b3b-4e10-bbc9-439248586317&srno=b_812,"Rs. 1,449",,,(Black & Pink),,Lava Spark Candy
http://www.flipkart.com/microsoft-lumia-532/p/itme4xhgdrxxj7zh?pid=MOBE4EMYFCM4YZUS&ref=f0e3daa0-7b3b-4e10-bbc9-439248586317&srno=b_813,"Rs. 6,199",,,(White),,Microsoft Lumia 532
http://www.flipkart.com/cheers-c21/p/itme53cgb9uzqy9a?pid=MOBE53CGKUTMFPZN&ref=f0e3daa0-7b3b-4e10-bbc9-439248586317&srno=b_809,"Rs. 1,999",,,(Black),,Cheers C21
http://www.flipkart.com/forme-forever-f520/p/itme45wge3jdkguy?pid=MOBE2H4PHHVCWHSP&ref=f0e3daa0-7b3b-4e10-bbc9-439248586317&srno=b_810,"Rs. 2,297",,,(White),,Forme Forever F520
http://www.flipkart.com/forme-surprise-s11/p/itme45wdsupk38zk?pid=MOBDTZ5NJ2NGPK4V&ref=f0e3daa0-7b3b-4e10-bbc9-439248586317&srno=b_805,Rs. 895,,,"(Tarnish, Black)",,Forme Surprise S11
http://www.flipkart.com/sony-xperia-e1/p/itme5hvf8dgdhurd?pid=MOBDTTBKY72RNUN5&ref=f0e3daa0-7b3b-4e10-bbc9-439248586317&srno=b_806,"Rs. 6,780",,,(Black),,Sony Xperia E1
http://www.flipkart.com/lava-iris-352-flair/p/itmdztkaqvggfffx?pid=MOBDZTK7YYAYNYAC&ref=f0e3daa0-7b3b-4e10-bbc9-439248586317&srno=b_807,"Rs. 3,450",,,(Champagne Gold),,Lava Iris 352 Flair
http://www.flipkart.com/apple-iphone-5c-8-gb/p/itme3m7xwbqhnkuz?pid=MOBDWXZTZ3DXF3P6&primarySection=SELLER_TABLE&ref=f0e3daa0-7b3b-4e10-bbc9-439248586317&sellersSortedBy=PRICE&srno=b_808,"Rs. 27,244",,,"(Blue, with 8 GB)",,Apple iPhone 5C (8 GB)
http://www.flipkart.com/apple-iphone-5c-8-gb/p/itme3m7xwbqhnkuz?pid=MOBDWXZTZ3DXF3P6&ref=f0e3daa0-7b3b-4e10-bbc9-439248586317&srno=b_808,"Rs. 27,244",,,"(Blue, with 8 GB)",,Apple iPhone 5C (8 GB)
http://www.flipkart.com/alcatel-flip-mobile/p/itme4ygvpyzsfqss?pid=MOBE4YGVYNBCPK6B&ref=f0e3daa0-7b3b-4e10-bbc9-439248586317&srno=b_803,"Rs. 2,999",,,(Grey),,Alcatel Flip Mobile
http://www.flipkart.com/karbonn-k57/p/itme3m7wrqkqxsey?pid=MOBDMZSTJH29HSRG&ref=f0e3daa0-7b3b-4e10-bbc9-439248586317&srno=b_804,"Rs. 1,490",,,(Black),,Karbonn K57
http://www.flipkart.com/forme-c600/p/itme473rzpy5dzgc?pid=MOBE473RFQH78W79&ref=f0e3daa0-7b3b-4e10-bbc9-439248586317&srno=b_800,Rs. 787,,,(Red),,Forme C600
http://www.flipkart.com/karbonn-android-one-sparkle-v/p/itmeyfhggvcghjaf?pid=MOBE2F4EHXQBZTYP&ref=f0e3daa0-7b3b-4e10-bbc9-439248586317&srno=b_801,"Rs. 5,390",,,(Mild Grey),,Karbonn Android One Sparkle V
http://www.flipkart.com/intex-aqua-5x/p/itme39zynmgz6ght?pid=MOBE39ZXSRHQX742&primarySection=SELLER_TABLE&ref=f0e3daa0-7b3b-4e10-bbc9-439248586317&sellersSortedBy=PRICE&srno=b_799,"Rs. 3,777",,,(Black),,Intex Aqua 5X
http://www.flipkart.com/intex-aqua-5x/p/itme39zynmgz6ght?pid=MOBE39ZXSRHQX742&ref=f0e3daa0-7b3b-4e10-bbc9-439248586317&srno=b_799,"Rs. 3,777",,,(Black),,Intex Aqua 5X
http://www.flipkart.com/gionee-elife-s5-5/p/itme5hvh5mzzghzm?pid=MOBDW7AVFXNGFDXY&ref=f0e3daa0-7b3b-4e10-bbc9-439248586317&srno=b_802,"Rs. 18,786",,,(White),,Gionee Elife S5.5
http://www.flipkart.com/blackberry-torch-9850/p/itmefcsuhyuxv8wj?pid=MOBEFCSUS9QWAWWB&ref=e6f65b56-fe09-48bb-b042-fd3f4bc7539b&srno=b_794,"Rs. 6,999",,,(Black),,BlackBerry Torch 9850
http://www.flipkart.com/nokia-lumia-630-dual-sim/p/itmeyfptbgf9gv6s?pid=MOBDW52BP75BZM3K&primarySection=SELLER_TABLE&ref=e6f65b56-fe09-48bb-b042-fd3f4bc7539b&sellersSortedBy=PRICE&srno=b_795,"Rs. 8,514",,,(Bright Green),,Nokia Lumia 630 Dual Sim
http://www.flipkart.com/gionee-pioneer-p3/p/itme5hw95tyzvv2p?pid=MOBDVZ6TYRQTHX9Q&primarySection=SELLER_TABLE&ref=e6f65b56-fe09-48bb-b042-fd3f4bc7539b&sellersSortedBy=PRICE&srno=b_796,"Rs. 6,798",,,(Black),,Gionee Pioneer P3
http://www.flipkart.com/nokia-lumia-630-dual-sim/p/itmeyfptbgf9gv6s?pid=MOBDW52BP75BZM3K&ref=e6f65b56-fe09-48bb-b042-fd3f4bc7539b&srno=b_795,"Rs. 8,514",,,(Bright Green),,Nokia Lumia 630 Dual Sim
http://www.flipkart.com/xolo-q610s/p/itmdztkadyp9thxj?pid=MOBDZTK7G3UASYQR&ref=e6f65b56-fe09-48bb-b042-fd3f4bc7539b&srno=b_791,"Rs. 6,625",,,(Black),,XOLO Q610S
http://www.flipkart.com/micromax-canvas-blaze-mt500/p/itmdrnwwkt9hk5my?pid=MOBDRNWHRWNQHR4D&primarySection=SELLER_TABLE&ref=e6f65b56-fe09-48bb-b042-fd3f4bc7539b&sellersSortedBy=PRICE&srno=b_793,"Rs. 8,960",,,,,Micromax Canvas Blaze MT500
http://www.flipkart.com/micromax-canvas-blaze-mt500/p/itmdrnwwkt9hk5my?pid=MOBDRNWHRWNQHR4D&ref=e6f65b56-fe09-48bb-b042-fd3f4bc7539b&srno=b_793,"Rs. 8,960",,,,,Micromax Canvas Blaze MT500
http://www.flipkart.com/gionee-pioneer-p3/p/itme5hw95tyzvv2p?pid=MOBDVZ6TYRQTHX9Q&ref=e6f65b56-fe09-48bb-b042-fd3f4bc7539b&srno=b_796,"Rs. 6,798",,,(Black),,Gionee Pioneer P3
http://www.flipkart.com/micromax-x086/p/itme3h6ukf2ckwt4?pid=MOBE24JYUGWWEVYB&ref=e6f65b56-fe09-48bb-b042-fd3f4bc7539b&srno=b_792,Rs. 990,,,(Black),,Micromax X086
http://www.flipkart.com/gionee-slim-s80/p/itme5hvvhgdg2jjm?pid=MOBDZRKCQSGBKDTK&primarySection=SELLER_TABLE&ref=e6f65b56-fe09-48bb-b042-fd3f4bc7539b&sellersSortedBy=PRICE&srno=b_788,"Rs. 2,290",,,(Black),,Gionee Slim S80
