product_url,product_price,product_specs,product_desc,product_pmode,product_name
http://www.flipkart.com/digimac-vivo/p/itme45w7h9wp58dt?pid=MOBDVUSF84ZKHUQJ&ref=a33eb846-edf6-4014-a329-34852f175644&srno=b_1557,"Rs. 4,999",,,,Digimac VIVO
http://www.flipkart.com/lg-g2-d802t/p/itme3h4nwqevjp3n?pid=MOBDV462AUK2S96H&ref=a33eb846-edf6-4014-a329-34852f175644&srno=b_1559,"Rs. 27,000",,,,LG G2 D802T
http://www.flipkart.com/intex-aqua-3g-mini/p/itme45ww6qhdhaaz?pid=MOBEYJXZGQHZRJFC&primarySection=SELLER_TABLE&ref=620c70a1-4659-4072-835f-fcfa4a6d1fdd&sellersSortedBy=PRICE&srno=b_1468,"Rs. 3,477",,,,Intex Aqua 3G Mini
http://www.flipkart.com/k-bar-phone-2/p/itme45t5haurzy9t?pid=MOBEYNCFGNARCFSG&ref=620c70a1-4659-4072-835f-fcfa4a6d1fdd&srno=b_1467,Rs. 715,,,,A & K Bar Phone A 2
http://www.flipkart.com/intex-boom-2/p/itme4vrfb7dqwjgf?pid=MOBE4VRFGUZKQZVP&primarySection=SELLER_TABLE&ref=a33eb846-edf6-4014-a329-34852f175644&sellersSortedBy=PRICE&srno=b_1554,"Rs. 1,588",,,,Intex Boom 2
http://www.flipkart.com/sony-xperia-z3-compact/p/itmefkhttjehtrdh?pid=MOBEY7FJRM3HHAGG&ref=a33eb846-edf6-4014-a329-34852f175644&srno=b_1555,"Rs. 36,990",,,,Sony Xperia Z3 Compact
http://www.flipkart.com/intex-aqua-3g-mini/p/itme45ww6qhdhaaz?pid=MOBEYJXZGQHZRJFC&ref=620c70a1-4659-4072-835f-fcfa4a6d1fdd&srno=b_1468,"Rs. 3,477",,,,Intex Aqua 3G Mini
http://www.flipkart.com/sony-xperia-z3-compact/p/itmefkhttjehtrdh?pid=MOBEY7FJRM3HHAGG&primarySection=SELLER_TABLE&ref=a33eb846-edf6-4014-a329-34852f175644&sellersSortedBy=PRICE&srno=b_1555,"Rs. 36,990",,,,Sony Xperia Z3 Compact
http://www.flipkart.com/micromax-d321/p/itme57z5agmgufa3?pid=MOBE57Z5JZ8VRRCA&primarySection=SELLER_TABLE&ref=620c70a1-4659-4072-835f-fcfa4a6d1fdd&sellersSortedBy=PRICE&srno=b_1466,"Rs. 5,599",,,,Micromax D321
http://www.flipkart.com/micromax-d321/p/itme57z5agmgufa3?pid=MOBE57Z5JZ8VRRCA&ref=620c70a1-4659-4072-835f-fcfa4a6d1fdd&srno=b_1466,"Rs. 5,599",,,,Micromax D321
http://www.flipkart.com/lenovo-a390/p/itmduzgxredzwdv4?pid=MOBDN48Z6HGPUVN6&primarySection=SELLER_TABLE&ref=620c70a1-4659-4072-835f-fcfa4a6d1fdd&sellersSortedBy=PRICE&srno=b_1464,"Rs. 5,399",,,,Lenovo A390
http://www.flipkart.com/intex-aqua-curve-mini/p/itmdy465rkww3xqd?pid=MOBDY465C5RYPWHR&ref=620c70a1-4659-4072-835f-fcfa4a6d1fdd&srno=b_1465,"Rs. 6,990",,,,Intex Aqua Curve Mini
